document_id,page_index,furniture_type,text_snippet,vertical_coord,detector_status,verification_status
INE00E101023_2024,83,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,84,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,84,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,85,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,85,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,86,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,86,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,87,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,87,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,88,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,88,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,91,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,91,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,92,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,92,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,93,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,93,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,94,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,94,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,95,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,95,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,98,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,98,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,99,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,99,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,100,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,100,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,101,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,101,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,102,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,102,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,103,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,103,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,104,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,104,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,105,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,105,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,106,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,106,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,107,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,107,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,108,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,108,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,109,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,109,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,110,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,110,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,111,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,111,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,112,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,112,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,113,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,113,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,114,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,114,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,115,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,115,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,116,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,116,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,117,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,117,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,119,running_header,Bikaji Foods International Limited,45.48,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,121,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,121,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,122,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,122,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,123,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,123,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,124,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,124,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,125,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,125,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,126,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,126,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,127,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,127,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,130,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,130,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,131,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,131,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,132,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,132,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,133,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,133,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,136,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,136,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,137,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,137,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,138,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,138,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,139,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,139,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,140,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,140,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,141,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,141,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,142,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,142,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,143,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,143,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,144,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,144,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,145,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,145,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,146,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,146,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,147,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,147,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,148,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,148,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,149,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,149,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,150,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,150,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,151,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,151,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,152,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,152,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,153,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,153,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,154,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,154,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,155,running_header,"S&F
Statutory Reports and Financial Statements",48.57,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,155,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,157,running_header,Bikaji Foods International Limited,45.48,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,159,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,159,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,160,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,160,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,161,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,161,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,162,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,162,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,163,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,163,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,164,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,164,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,165,running_header,"AGM
Notice",48.03,CANDIDATE,NOT_REVIEWED
INE00E101023_2024,165,running_footer,Annual Report 2023-24,816.39,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,4,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,5,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,6,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,7,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,8,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,9,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,10,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,11,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,12,running_header,Corporate Overview,41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,13,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,14,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,15,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,16,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,17,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,18,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,19,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,20,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,21,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,22,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,23,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,24,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,25,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,26,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,27,running_header,"CO
SR
FS
Corporate Overview",41.16,CANDIDATE,NOT_REVIEWED
INE00E101023_2025,332,running_footer,Indian,777.15,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,7,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,8,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,9,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,10,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,11,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,12,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,13,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,14,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,15,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2024,16,running_header,CORPORATE OVERVIEW,36.85,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,3,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,4,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,5,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,6,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,7,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,8,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,9,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,10,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,11,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,12,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,13,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,14,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,17,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00FF01025_2025,20,running_header,"Corporate Overview
Statutory Reports
Financial Statements
Acutaas Chemicals Limited
Annual Report 20",42.61,CANDIDATE,NOT_REVIEWED
INE00LO01017_2015,0,running_footer,"Registered Office: 
Corporate Office: 
  
 
123/4, Sangothipalayam Road,  
No.1087, 4th & 5th Floor,",777.3,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,2,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,2,running_footer,Craftsman Automation Limited    1,791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,3,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,3,running_footer,"Craftsman Automation Limited    3
2    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,4,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,4,running_footer,"Craftsman Automation Limited    5
4    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,5,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,5,running_footer,"Craftsman Automation Limited    7
6    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,6,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,6,running_footer,"Craftsman Automation Limited    9
8    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,7,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,7,running_footer,"Craftsman Automation Limited    11
10    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,8,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,8,running_footer,"Craftsman Automation Limited    13
12    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,9,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,9,running_footer,"Craftsman Automation Limited    15
14    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,10,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,10,running_footer,"Craftsman Automation Limited    17
16    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,11,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,11,running_footer,"Craftsman Automation Limited    19
18    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,12,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,12,running_footer,"Craftsman Automation Limited    21
20    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,13,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,13,running_footer,"Craftsman Automation Limited    23
22    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,14,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,14,running_footer,"Craftsman Automation Limited    25
24    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,15,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,15,running_footer,"Craftsman Automation Limited    27
26    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,16,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,16,running_footer,"Craftsman Automation Limited    29
28    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,17,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,17,running_footer,"Craftsman Automation Limited    31
30    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,18,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,18,running_footer,"Craftsman Automation Limited    33
32    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,19,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,19,running_footer,"Craftsman Automation Limited    35
34    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,20,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,20,running_footer,"Craftsman Automation Limited    37
36    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,21,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,21,running_footer,"Craftsman Automation Limited    39
38    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,22,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,22,running_footer,"Craftsman Automation Limited    41
40    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,23,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,23,running_footer,"Craftsman Automation Limited    43
42    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,24,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,24,running_footer,"Craftsman Automation Limited    45
44    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,25,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,25,running_footer,"Craftsman Automation Limited    47
46    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,26,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,26,running_footer,"Craftsman Automation Limited    49
48    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,27,running_header,Annual Report 2023-24,47.69,CANDIDATE,NOT_REVIEWED
INE00LO01017_2024,27,running_footer,"Craftsman Automation Limited    51
50    Craftsman Automation Limited",791.68,CANDIDATE,NOT_REVIEWED
