document_id,page_index,condition,detector,detector_version,score_or_evidence,candidate_status,verification_status,notes
INE040A01034_2024,78,native_page,census_native_detector,1.0.0,chars=2660,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,78,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,79,native_page,census_native_detector,1.0.0,chars=2828,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,79,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,80,native_page,census_native_detector,1.0.0,chars=2938,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,80,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,81,native_page,census_native_detector,1.0.0,chars=4730,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,81,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,82,native_page,census_native_detector,1.0.0,chars=3808,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,82,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,83,native_page,census_native_detector,1.0.0,chars=4244,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,83,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,84,native_page,census_native_detector,1.0.0,chars=3034,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,84,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,85,native_page,census_native_detector,1.0.0,chars=2984,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,85,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,86,native_page,census_native_detector,1.0.0,chars=5098,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,86,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,87,native_page,census_native_detector,1.0.0,chars=3704,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,87,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,88,native_page,census_native_detector,1.0.0,chars=4071,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,88,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,89,native_page,census_native_detector,1.0.0,chars=2833,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,89,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,90,native_page,census_native_detector,1.0.0,chars=2905,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,90,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,91,native_page,census_native_detector,1.0.0,chars=3347,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,91,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,92,native_page,census_native_detector,1.0.0,chars=1080,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,93,native_page,census_native_detector,1.0.0,chars=2888,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,93,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,94,native_page,census_native_detector,1.0.0,chars=2198,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,94,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,95,native_page,census_native_detector,1.0.0,chars=2731,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,95,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,96,native_page,census_native_detector,1.0.0,chars=2443,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,96,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,97,native_page,census_native_detector,1.0.0,chars=2821,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,97,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,98,native_page,census_native_detector,1.0.0,chars=793,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,99,native_page,census_native_detector,1.0.0,chars=4108,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,99,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,100,native_page,census_native_detector,1.0.0,chars=2285,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,100,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,101,native_page,census_native_detector,1.0.0,chars=2830,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,101,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,102,native_page,census_native_detector,1.0.0,chars=3433,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,102,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,103,native_page,census_native_detector,1.0.0,chars=1917,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,103,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,104,native_page,census_native_detector,1.0.0,chars=3864,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,104,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,105,native_page,census_native_detector,1.0.0,chars=1911,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,105,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,106,native_page,census_native_detector,1.0.0,chars=912,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,107,native_page,census_native_detector,1.0.0,chars=3731,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,107,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,108,native_page,census_native_detector,1.0.0,chars=2731,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,108,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,109,native_page,census_native_detector,1.0.0,chars=4568,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,109,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,110,native_page,census_native_detector,1.0.0,chars=1237,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,111,native_page,census_native_detector,1.0.0,chars=2424,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,112,native_page,census_native_detector,1.0.0,chars=1364,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,113,native_page,census_native_detector,1.0.0,chars=5149,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,113,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,114,native_page,census_native_detector,1.0.0,chars=2971,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,114,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,115,native_page,census_native_detector,1.0.0,chars=4759,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,115,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,116,native_page,census_native_detector,1.0.0,chars=2153,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,116,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,117,native_page,census_native_detector,1.0.0,chars=2541,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,117,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,118,native_page,census_native_detector,1.0.0,chars=2820,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,118,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,119,native_page,census_native_detector,1.0.0,chars=1848,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,119,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,120,native_page,census_native_detector,1.0.0,chars=447,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,121,native_page,census_native_detector,1.0.0,chars=2450,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,121,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,122,native_page,census_native_detector,1.0.0,chars=4679,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,122,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,123,native_page,census_native_detector,1.0.0,chars=3000,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,123,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,124,native_page,census_native_detector,1.0.0,chars=3733,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,124,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,125,native_page,census_native_detector,1.0.0,chars=3099,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,125,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,126,native_page,census_native_detector,1.0.0,chars=3605,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,126,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,127,native_page,census_native_detector,1.0.0,chars=3561,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,128,native_page,census_native_detector,1.0.0,chars=1868,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,128,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,129,native_page,census_native_detector,1.0.0,chars=1147,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,129,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,130,native_page,census_native_detector,1.0.0,chars=1931,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,130,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,131,native_page,census_native_detector,1.0.0,chars=3073,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,132,native_page,census_native_detector,1.0.0,chars=2240,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,132,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,133,native_page,census_native_detector,1.0.0,chars=3016,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,133,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,134,native_page,census_native_detector,1.0.0,chars=4733,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,134,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,135,native_page,census_native_detector,1.0.0,chars=3316,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,135,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,136,native_page,census_native_detector,1.0.0,chars=2450,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,136,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,137,native_page,census_native_detector,1.0.0,chars=3680,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,138,native_page,census_native_detector,1.0.0,chars=2633,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,138,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,139,native_page,census_native_detector,1.0.0,chars=3615,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,139,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,140,native_page,census_native_detector,1.0.0,chars=4178,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,140,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,141,native_page,census_native_detector,1.0.0,chars=1838,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,141,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,142,native_page,census_native_detector,1.0.0,chars=3947,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,142,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,143,native_page,census_native_detector,1.0.0,chars=3157,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,143,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,144,native_page,census_native_detector,1.0.0,chars=405,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,145,native_page,census_native_detector,1.0.0,chars=4689,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,145,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,146,native_page,census_native_detector,1.0.0,chars=2639,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,146,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,147,native_page,census_native_detector,1.0.0,chars=1961,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,147,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,148,native_page,census_native_detector,1.0.0,chars=1301,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,148,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,149,native_page,census_native_detector,1.0.0,chars=2747,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,149,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,150,native_page,census_native_detector,1.0.0,chars=699,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,151,native_page,census_native_detector,1.0.0,chars=2324,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,151,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,152,native_page,census_native_detector,1.0.0,chars=1663,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,153,native_page,census_native_detector,1.0.0,chars=2797,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,154,native_page,census_native_detector,1.0.0,chars=2320,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,154,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,155,native_page,census_native_detector,1.0.0,chars=1512,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,155,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,156,native_page,census_native_detector,1.0.0,chars=1724,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,156,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,157,native_page,census_native_detector,1.0.0,chars=2374,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,157,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,158,native_page,census_native_detector,1.0.0,chars=1368,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,158,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,159,native_page,census_native_detector,1.0.0,chars=2069,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,159,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,160,native_page,census_native_detector,1.0.0,chars=2548,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,160,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,161,native_page,census_native_detector,1.0.0,chars=2177,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,161,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,162,native_page,census_native_detector,1.0.0,chars=910,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,163,native_page,census_native_detector,1.0.0,chars=2743,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,163,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,164,native_page,census_native_detector,1.0.0,chars=2026,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,164,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,165,native_page,census_native_detector,1.0.0,chars=2368,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,165,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,166,native_page,census_native_detector,1.0.0,chars=2280,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,166,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,167,native_page,census_native_detector,1.0.0,chars=3144,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,167,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,168,native_page,census_native_detector,1.0.0,chars=2186,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,168,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,169,native_page,census_native_detector,1.0.0,chars=1850,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,170,native_page,census_native_detector,1.0.0,chars=2983,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,171,native_page,census_native_detector,1.0.0,chars=2231,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,172,native_page,census_native_detector,1.0.0,chars=1857,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,172,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,173,native_page,census_native_detector,1.0.0,chars=2455,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,173,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,174,native_page,census_native_detector,1.0.0,chars=1550,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,174,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,175,native_page,census_native_detector,1.0.0,chars=2189,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,176,native_page,census_native_detector,1.0.0,chars=1922,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,176,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,177,native_page,census_native_detector,1.0.0,chars=916,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,178,native_page,census_native_detector,1.0.0,chars=2159,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,178,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,179,native_page,census_native_detector,1.0.0,chars=2154,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,179,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,180,native_page,census_native_detector,1.0.0,chars=1673,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,181,native_page,census_native_detector,1.0.0,chars=853,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,181,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,182,native_page,census_native_detector,1.0.0,chars=1439,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,183,native_page,census_native_detector,1.0.0,chars=2466,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,183,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,184,native_page,census_native_detector,1.0.0,chars=2862,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,184,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,185,native_page,census_native_detector,1.0.0,chars=1656,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,185,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,186,native_page,census_native_detector,1.0.0,chars=3227,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,186,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,187,native_page,census_native_detector,1.0.0,chars=1439,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,187,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,188,native_page,census_native_detector,1.0.0,chars=1649,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,188,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,189,native_page,census_native_detector,1.0.0,chars=2641,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,189,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,190,native_page,census_native_detector,1.0.0,chars=1654,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,190,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,191,native_page,census_native_detector,1.0.0,chars=2640,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,191,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,192,native_page,census_native_detector,1.0.0,chars=1624,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,192,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,193,native_page,census_native_detector,1.0.0,chars=2028,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,194,native_page,census_native_detector,1.0.0,chars=1987,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,194,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,195,native_page,census_native_detector,1.0.0,chars=2840,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,195,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,196,native_page,census_native_detector,1.0.0,chars=1769,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,196,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,197,native_page,census_native_detector,1.0.0,chars=3313,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,197,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,198,native_page,census_native_detector,1.0.0,chars=1229,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,198,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,199,native_page,census_native_detector,1.0.0,chars=2543,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,199,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,200,native_page,census_native_detector,1.0.0,chars=3275,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,200,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,201,native_page,census_native_detector,1.0.0,chars=1219,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,201,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,202,native_page,census_native_detector,1.0.0,chars=1817,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,202,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,203,native_page,census_native_detector,1.0.0,chars=1816,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,203,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,204,native_page,census_native_detector,1.0.0,chars=2650,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,204,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,205,native_page,census_native_detector,1.0.0,chars=1883,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,205,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,206,native_page,census_native_detector,1.0.0,chars=1534,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,207,native_page,census_native_detector,1.0.0,chars=2926,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,207,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,208,native_page,census_native_detector,1.0.0,chars=4266,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,208,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,209,native_page,census_native_detector,1.0.0,chars=3496,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,209,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,210,native_page,census_native_detector,1.0.0,chars=5217,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,210,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,211,native_page,census_native_detector,1.0.0,chars=1676,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,212,native_page,census_native_detector,1.0.0,chars=1741,CANDIDATE,NOT_REVIEWED,
INE040A01034_2024,212,two_column_page,census_layout_detector,1.0.0,est_cols=2,CANDIDATE,NOT_REVIEWED,
