document_id,pdf_path,sha256,issuer,fiscal_year,total_pages,split,development_flag,challenge_flag,holdout_flag,native_page_count,ocr_page_count,scanned_page_count,legacy_candidate_page_count,hidden_text_candidate_page_count,duplicate_text_candidate_page_count,devanagari_page_count,bilingual_candidate_page_count,one_column_page_count,two_column_page_count,multi_column_page_count,table_candidate_page_count,header_candidate_page_count,footer_candidate_page_count,toc_candidate,toc_offset_candidate,deep_hierarchy_candidate,annexure_candidate,combined_mdna_candidate,long_report_category,document_representation,evidence_status,notes
INE009A01021_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\53\78\5378aa22c774a2be796fbf6490844f0fc1fd31632d5b149897894614cc6dfbf7.pdf,5378aa22c774a2be796fbf6490844f0fc1fd31632d5b149897894614cc6dfbf7,Infosys Limited,2017,261,VALIDATION,False,True,False,260,0,0,0,0,0,0,0,26,132,103,189,4,34,True,UNKNOWN,True,True,False,LONG,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE009A01021_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e7\c8\e7c871f5fd43287bbaa1627774e509472ae44372075a6179135a8fd80dd487d7.pdf,e7c871f5fd43287bbaa1627774e509472ae44372075a6179135a8fd80dd487d7,Infosys Limited,2018,119,VALIDATION,False,True,False,119,5,0,0,0,0,0,0,15,79,25,74,6,82,True,-1,True,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE009A01021_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\b0\a9\b0a9bb9e802aff5f09733b8c78c88e9878732ac46e0fb29754c6da87ad47326a.pdf,b0a9bb9e802aff5f09733b8c78c88e9878732ac46e0fb29754c6da87ad47326a,Infosys Limited,2024,353,VALIDATION,False,True,False,351,1,0,0,0,0,0,0,30,167,156,139,15,249,True,UNKNOWN,True,True,True,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE009A01021_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\62\24\6224d11244d3f44f7e95901428a8ff23164f383cd1960e02a47483c48612a3c5.pdf,6224d11244d3f44f7e95901428a8ff23164f383cd1960e02a47483c48612a3c5,Infosys Limited,2025,370,VALIDATION,False,True,False,369,2,0,0,0,1,0,0,32,182,156,120,13,259,True,UNKNOWN,True,True,True,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00E101023_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\07\91\0791d7e713c37c45a13249c4e9214d03419500fbd80d0436ca3183b1f9effde3.pdf,0791d7e713c37c45a13249c4e9214d03419500fbd80d0436ca3183b1f9effde3,Bikaji Foods International Limited,2024,170,FIT,True,False,False,168,0,0,0,0,1,0,0,4,162,4,141,156,150,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00E101023_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\9b\8c\9b8c4a3c89885f392061f293f0afe18128be2bcbec5666f62255ea974937ba57.pdf,9b8c4a3c89885f392061f293f0afe18128be2bcbec5666f62255ea974937ba57,Bikaji Foods International Limited,2025,354,FIT,False,False,False,347,0,1,0,0,0,0,0,37,154,163,222,25,2,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00FF01025_2015,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ad\55\ad5579d7193f5bff7e97d9e05e7711e0b030fa42fb874971032c13a0ef84ca0c.pdf,ad5579d7193f5bff7e97d9e05e7711e0b030fa42fb874971032c13a0ef84ca0c,Acutaas Chemicals Limited,2015,1,FIT,True,True,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,False,NO_TOC,False,False,False,SHORT,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00FF01025_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\d1\37\d137843e94954d0ce3f16ea0f28600688501af03bf75a18ed04e230d4d7d9f13.pdf,d137843e94954d0ce3f16ea0f28600688501af03bf75a18ed04e230d4d7d9f13,Acutaas Chemicals Limited,2024,235,FIT,False,False,False,234,1,0,0,0,0,0,0,10,100,125,209,11,0,False,NO_TOC,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00FF01025_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\0c\d2\0cd2d75144a18f342cc451f489feaacd6ee6dfe5304b268f4d485267f43051c2.pdf,0cd2d75144a18f342cc451f489feaacd6ee6dfe5304b268f4d485267f43051c2,Acutaas Chemicals Limited,2025,241,FIT,True,False,False,241,1,0,0,0,0,0,0,4,107,130,203,17,0,True,UNKNOWN,False,True,True,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00LO01017_2015,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\70\26\7026f85eaacc0f30795ed78351afdeb6c3637cdf4b460cf91d5acaa8f3c2a0fd.pdf,7026f85eaacc0f30795ed78351afdeb6c3637cdf4b460cf91d5acaa8f3c2a0fd,Craftsman Automation Limited,2015,2,FIT,False,True,False,2,0,0,0,0,0,0,0,1,0,1,2,0,2,False,NO_TOC,False,True,False,SHORT,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00LO01017_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\bb\c5\bbc5156db65cead9890e170eba069390b43aad1948b69ef52fa8b42d594f765e.pdf,bbc5156db65cead9890e170eba069390b43aad1948b69ef52fa8b42d594f765e,Craftsman Automation Limited,2024,129,FIT,True,False,False,127,0,0,4,0,0,0,0,8,120,1,95,124,124,True,-9,True,True,True,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00LO01017_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ba\9e\ba9e95a54851c5b23f503df932bcde1943dda492b2369c0b0d82d26e6f18d14b.pdf,ba9e95a54851c5b23f503df932bcde1943dda492b2369c0b0d82d26e6f18d14b,Craftsman Automation Limited,2025,243,FIT,True,False,False,241,0,0,0,0,0,0,0,15,73,155,179,0,239,False,NO_TOC,False,True,True,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00WC01027_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\62\fc\62fc13523833027d7db9a50ca50ab6444b03b8377ec13938ba01e32691194293.pdf,62fc13523833027d7db9a50ca50ab6444b03b8377ec13938ba01e32691194293,Affle 3i Limited,2024,208,VALIDATION,False,False,False,207,0,0,0,0,1,0,0,4,200,4,204,197,0,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE00WC01027_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\b6\2c\b62c63aa43a4309b297fe13958b0995c8497b8eca0829cb0ea83446a8bfd8bb8.pdf,b62c63aa43a4309b297fe13958b0995c8497b8eca0829cb0ea83446a8bfd8bb8,Affle 3i Limited,2025,209,VALIDATION,False,False,False,207,0,0,0,0,0,0,0,4,203,2,159,193,2,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE040A01034_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\54\11\54115ccf3bf53dec4626c618a136125eeee2815941427982d677cae7b89baf23.pdf,54115ccf3bf53dec4626c618a136125eeee2815941427982d677cae7b89baf23,HDFC Bank Limited,2012,164,FIT,True,False,False,155,0,2,0,0,0,0,0,28,25,111,164,137,141,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE040A01034_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\fc\82\fc8290a6faf39e34385fd09d52462e08b0b554162d5b78ca730551a52c6cacc6.pdf,fc8290a6faf39e34385fd09d52462e08b0b554162d5b78ca730551a52c6cacc6,HDFC Bank Limited,2013,180,FIT,True,True,False,166,1,1,5,0,0,0,0,43,30,107,180,151,161,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE040A01034_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\52\8f\528fb52b970812d51d621216b9667115fa35c499e980b8dc6d119b1972e8006d.pdf,528fb52b970812d51d621216b9667115fa35c499e980b8dc6d119b1972e8006d,HDFC Bank Limited,2017,220,FIT,True,True,False,208,0,2,22,0,0,0,0,21,47,152,220,190,185,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE040A01034_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\98\01\98012b40f1bb58d93cca9dfa643da9216e1bab8467da924eccb034d113b33bc5.pdf,98012b40f1bb58d93cca9dfa643da9216e1bab8467da924eccb034d113b33bc5,HDFC Bank Limited,2018,244,FIT,True,False,False,243,2,0,23,0,0,0,0,14,56,174,240,218,197,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE040A01034_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\fc\d7\fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e.pdf,fcd7ef37de26997fed3bcf2b7cfb9eb90f08d4e2617f5f3f967a1ac621c2a73e,HDFC Bank Limited,2024,610,FIT,True,True,False,607,7,0,0,0,0,0,0,61,314,235,510,23,14,True,15,True,True,False,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE040A01034_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\87\53\875360e8667a46c33d0e33859b4cf363a6cdf68754e3220db9ce77b62fae434a.pdf,875360e8667a46c33d0e33859b4cf363a6cdf68754e3220db9ce77b62fae434a,HDFC Bank Limited,2025,591,FIT,False,False,False,587,3,1,2,0,0,0,0,54,298,239,456,18,16,True,-3,False,True,False,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE044A01036_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\71\a1\71a1ee5d35cdbc4654c0f314f92cf58e94cf72ed43c6044530bf9b9db5010149.pdf,71a1ee5d35cdbc4654c0f314f92cf58e94cf72ed43c6044530bf9b9db5010149,Sun Pharmaceutical Industries Limited,2012,128,HOLDOUT,False,False,True,127,0,0,20,0,0,0,0,23,38,67,114,0,0,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE044A01036_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ed\03\ed03112a1847f9eda8b621bf22377bfa5612d21d10467eea05979a6d0faa0ab0.pdf,ed03112a1847f9eda8b621bf22377bfa5612d21d10467eea05979a6d0faa0ab0,Sun Pharmaceutical Industries Limited,2013,132,HOLDOUT,False,False,True,131,0,0,0,0,0,0,0,7,50,75,121,6,0,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE044A01036_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\72\ff\72ffe7dd0038b00a2a95ddcc0f22e6b626b472de8633713313b090ec02493914.pdf,72ffe7dd0038b00a2a95ddcc0f22e6b626b472de8633713313b090ec02493914,Sun Pharmaceutical Industries Limited,2017,313,HOLDOUT,False,False,True,310,1,1,0,0,4,0,0,49,125,139,234,0,6,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE044A01036_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\8e\69\8e699f31caa074fa14ff605e281acc3dc14de73336e0cb7bd0bce7b59d964a61.pdf,8e699f31caa074fa14ff605e281acc3dc14de73336e0cb7bd0bce7b59d964a61,Sun Pharmaceutical Industries Limited,2018,261,HOLDOUT,False,False,True,257,0,1,0,0,0,0,0,36,100,125,146,0,16,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE044A01036_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\db\b9\dbb9d8021b365cc095ef9e5c6917e4ec4fe7cca079672ece3beb6284128c9343.pdf,dbb9d8021b365cc095ef9e5c6917e4ec4fe7cca079672ece3beb6284128c9343,Sun Pharmaceutical Industries Limited,2024,313,HOLDOUT,False,False,True,310,1,0,1,0,0,0,0,12,100,201,244,302,2,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE044A01036_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ab\c0\abc0664bb0f83fc60b54898aef71b5554ae95a8eeb7fbe8a3a854309bd84224b.pdf,abc0664bb0f83fc60b54898aef71b5554ae95a8eeb7fbe8a3a854309bd84224b,Sun Pharmaceutical Industries Limited,2025,327,HOLDOUT,False,False,True,327,1,0,3,0,0,0,0,11,124,192,259,319,0,False,NO_TOC,False,True,True,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE081A01020_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\dc\0e\dc0e15483617c2e785a26c800be32b6cfd74339495025866b9b31573a40229a4.pdf,dc0e15483617c2e785a26c800be32b6cfd74339495025866b9b31573a40229a4,Tata Steel Limited,2012,252,FIT,True,False,False,248,1,0,2,0,1,0,0,61,109,82,155,0,13,True,1,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE081A01020_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\3e\58\3e58ef4edf7239d3fe4e101d7f5a6eebec2d31e6190f7032d58b0ded3e3dffec.pdf,3e58ef4edf7239d3fe4e101d7f5a6eebec2d31e6190f7032d58b0ded3e3dffec,Tata Steel Limited,2013,228,FIT,True,False,False,227,0,0,7,0,1,0,0,59,81,88,118,3,14,True,-14,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE081A01020_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\b5\88\b588fbff20f69bf75cbd0dd1207e4ad48b616875218fb58488a4b047a40c4208.pdf,b588fbff20f69bf75cbd0dd1207e4ad48b616875218fb58488a4b047a40c4208,Tata Steel Limited,2017,381,FIT,True,True,False,373,1,1,0,0,1,0,0,41,193,147,296,0,360,True,UNKNOWN,True,True,True,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE081A01020_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\b9\d5\b9d52ac73af11d751b6996d38a1f95897f0fec87046e3cb8af53109ae02e0fe7.pdf,b9d52ac73af11d751b6996d38a1f95897f0fec87046e3cb8af53109ae02e0fe7,Tata Steel Limited,2018,413,FIT,True,False,False,406,1,0,0,0,0,0,0,29,209,175,321,0,4,True,UNKNOWN,True,True,True,VERY_LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE081A01020_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\87\0b\870be0ca867c1c562337a5319d09cac353a85dbb7907dce7c13ee47ad7af3e21.pdf,870be0ca867c1c562337a5319d09cac353a85dbb7907dce7c13ee47ad7af3e21,Tata Steel Limited,2024,582,FIT,True,False,False,581,1,0,0,0,4,0,0,30,269,283,549,62,575,True,UNKNOWN,False,True,True,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE081A01020_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\76\31\7631720e90f7e7623b993c5d4109f008966516a7f08c193d5c6ba16e7f0af480.pdf,7631720e90f7e7623b993c5d4109f008966516a7f08c193d5c6ba16e7f0af480,Tata Steel Limited,2025,554,FIT,True,False,False,552,1,0,3,0,1,0,0,26,265,263,419,53,528,True,UNRESOLVED,False,True,True,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE119A01028_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\1e\61\1e61c8f8f1b707d33ce30dc89c031246cbe2f81f59d4353e596d53d151f2d252.pdf,1e61c8f8f1b707d33ce30dc89c031246cbe2f81f59d4353e596d53d151f2d252,Balrampur Chini Mills Limited,2012,132,HOLDOUT,False,False,True,127,2,0,0,0,0,0,0,30,25,77,45,0,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE119A01028_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ff\eb\ffeb15ba2d5dce924fa35d1c00a56ec981f5e740f36fbb288d23c3db5ccad6b5.pdf,ffeb15ba2d5dce924fa35d1c00a56ec981f5e740f36fbb288d23c3db5ccad6b5,Balrampur Chini Mills Limited,2013,140,HOLDOUT,False,False,True,133,3,1,0,0,0,0,0,57,30,53,95,0,0,True,0,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE119A01028_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\d6\2e\d62ee8c61f4e885b97ac3f8491f23b8a7db55b8d8807e7d01f9e7f104bbb60f7.pdf,d62ee8c61f4e885b97ac3f8491f23b8a7db55b8d8807e7d01f9e7f104bbb60f7,Balrampur Chini Mills Limited,2017,301,HOLDOUT,False,False,True,300,1,1,0,0,0,0,0,89,65,147,195,7,0,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE119A01028_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\29\78\29781cdde4c132519a7ac8a70bf633d7b409249ca665611fec76c945b3f89e37.pdf,29781cdde4c132519a7ac8a70bf633d7b409249ca665611fec76c945b3f89e37,Balrampur Chini Mills Limited,2018,257,HOLDOUT,False,False,True,254,2,1,0,0,0,0,0,54,69,134,163,12,0,True,UNKNOWN,True,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE119A01028_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\1d\26\1d26601c877ba57cf163f9454174ce45cfdb803b777345c44bf7e7a3103586f2.pdf,1d26601c877ba57cf163f9454174ce45cfdb803b777345c44bf7e7a3103586f2,Balrampur Chini Mills Limited,2024,414,HOLDOUT,False,False,True,407,7,0,0,0,0,0,0,67,156,191,273,2,0,True,UNKNOWN,False,True,True,VERY_LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE119A01028_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\c6\49\c649947487fb9b43909572987333bddab11b0227b33c0a7094d7c50654eef657.pdf,c649947487fb9b43909572987333bddab11b0227b33c0a7094d7c50654eef657,Balrampur Chini Mills Limited,2025,482,HOLDOUT,False,False,True,478,4,0,0,0,0,0,0,66,176,240,398,0,0,True,UNKNOWN,False,True,False,EXTREME,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE151A01013_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\29\b6\29b68699a9c265cc5df77a46b11d0e1507ac272c86b9db8c480351b314134ad0.pdf,29b68699a9c265cc5df77a46b11d0e1507ac272c86b9db8c480351b314134ad0,Tata Communications Limited,2012,149,FIT,True,False,False,147,1,0,0,0,0,0,0,28,30,91,73,0,0,True,UNKNOWN,False,True,True,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE151A01013_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\37\a2\37a21f8e4f7cc3c811a2a8b270b75a1ed60ac4b210e9fc9d0aabcde7eb78ecab.pdf,37a21f8e4f7cc3c811a2a8b270b75a1ed60ac4b210e9fc9d0aabcde7eb78ecab,Tata Communications Limited,2013,158,FIT,False,False,False,156,0,0,0,0,0,0,0,12,41,105,71,0,12,True,UNKNOWN,False,True,True,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE151A01013_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\c6\5d\c65d2ada7910502e7ccc83992c98f68ad4bade44b0e1cd58a55b3bd1775d5803.pdf,c65d2ada7910502e7ccc83992c98f68ad4bade44b0e1cd58a55b3bd1775d5803,Tata Communications Limited,2017,300,FIT,True,False,False,294,3,3,0,0,0,0,0,22,82,196,114,0,7,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE151A01013_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\1b\05\1b050de55772f50d63f6e8ccf5ab97a49db64ff5caadb39b8b01325e5f9acf6b.pdf,1b050de55772f50d63f6e8ccf5ab97a49db64ff5caadb39b8b01325e5f9acf6b,Tata Communications Limited,2018,348,FIT,True,False,False,336,1,2,0,0,0,0,0,47,61,240,347,0,7,True,UNKNOWN,False,True,True,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE151A01013_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\8d\50\8d50b3dacf0a39d2e58cacad0375beb7d2a23f8899472c598eea915405d35e30.pdf,8d50b3dacf0a39d2e58cacad0375beb7d2a23f8899472c598eea915405d35e30,Tata Communications Limited,2024,195,FIT,False,True,False,194,1,0,0,0,0,0,0,2,190,3,195,189,0,True,UNKNOWN,True,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE151A01013_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\9b\cb\9bcbcecb4113f4a7ee5360e55d869880c779d66dbefa19007ae1c8ab220b305b.pdf,9bcbcecb4113f4a7ee5360e55d869880c779d66dbefa19007ae1c8ab220b305b,Tata Communications Limited,2025,202,FIT,False,False,False,201,1,0,0,0,0,0,0,1,197,4,200,195,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE154A01025_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ac\55\ac5529d7cf0757abfc755cf6a93e56b5e2379b82384ede37590b3854428ebbc5.pdf,ac5529d7cf0757abfc755cf6a93e56b5e2379b82384ede37590b3854428ebbc5,ITC Limited,2012,212,VALIDATION,False,False,False,209,0,0,22,0,0,0,0,18,104,90,209,0,169,True,-9,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE154A01025_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\61\6e\616ed821eb51e80de32cfad964e6a1451187fac8ccff7e6813361c549a70f7ce.pdf,616ed821eb51e80de32cfad964e6a1451187fac8ccff7e6813361c549a70f7ce,ITC Limited,2013,238,VALIDATION,False,False,False,235,0,0,0,0,0,0,0,35,113,90,209,21,185,True,UNKNOWN,True,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE154A01025_2017,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\a1\94\a194d6ff73fc9975bb0095c3269d2c63480a802eebd0919ceef5bd389da6e42e.pdf,a194d6ff73fc9975bb0095c3269d2c63480a802eebd0919ceef5bd389da6e42e,ITC Limited,2017,344,VALIDATION,False,True,False,343,2,0,0,0,0,0,0,47,149,148,321,44,295,True,UNKNOWN,False,True,False,LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE154A01025_2018,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\65\f9\65f9f2569702dee3187aa6a57caeba1c295e5c97eab21570990cd900716f4796.pdf,65f9f2569702dee3187aa6a57caeba1c295e5c97eab21570990cd900716f4796,ITC Limited,2018,334,VALIDATION,False,False,False,331,0,0,0,0,0,0,0,35,156,143,316,20,292,True,UNKNOWN,False,True,True,LONG,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE154A01025_2024,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\ce\f9\cef9cf09cefa71094985018a88b936733ff2c3a02b7cc6cd772fdeb8b75a9c97.pdf,cef9cf09cefa71094985018a88b936733ff2c3a02b7cc6cd772fdeb8b75a9c97,ITC Limited,2024,456,VALIDATION,False,False,False,455,0,0,0,0,1,0,0,23,201,232,435,60,399,True,UNKNOWN,True,True,False,VERY_LONG,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE154A01025_2025,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\6b\4c\6b4cb6251ee52c35e7b2d0744089f7dcaba4da86f64a522ff249d0aa376e0925.pdf,6b4cb6251ee52c35e7b2d0744089f7dcaba4da86f64a522ff249d0aa376e0925,ITC Limited,2025,428,VALIDATION,False,False,False,427,2,0,0,0,0,0,0,27,189,212,412,65,361,True,UNKNOWN,True,True,True,VERY_LONG,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE171A01029_2012,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\e8\6d\e86db8c8662456ca12b99c9afb18c30dd0b717413d4335c599f5ceadec773076.pdf,e86db8c8662456ca12b99c9afb18c30dd0b717413d4335c599f5ceadec773076,The Federal Bank  Limited,2012,204,HOLDOUT,False,False,True,203,0,0,1,0,0,0,0,52,12,140,204,0,11,True,UNKNOWN,False,True,False,MEDIUM,NATIVE,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
INE171A01029_2013,D:\sem_iitk\sem9\thesis\sep_week1\arpipe-0.1.0\live_store\blobs\6b\4f\6b4f799f452c9c8bccfe514aec03cc440aaaf164880f92dedd309e9d89963062.pdf,6b4f799f452c9c8bccfe514aec03cc440aaaf164880f92dedd309e9d89963062,The Federal Bank  Limited,2013,192,HOLDOUT,False,False,True,189,2,0,0,0,0,0,0,64,53,75,142,166,0,True,UNKNOWN,False,True,False,MEDIUM,MIXED,OBSERVED,"Q1=92.75, Median=165.0, Q3=249.25"
