document_id,issuer,fiscal_year,split,condition,status,evidence_source,document_count_basis,page_count,issuer_count_basis,detector_name,detector_version,verification_status,reviewer_type,notes,reconciled_verification_status,provenance
INE008A01015_2017,IDBI Bank Limited,2017,FIT,native,CANDIDATE,t0.1_audit_detector,1,382,1,audit_detector_native,1.0.0,NOT_REVIEWED,,raw_prop=native_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,scanned,CANDIDATE,t0.1_audit_detector,1,4,1,audit_detector_scanned,1.0.0,NOT_REVIEWED,,raw_prop=scanned_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,ocr_layer_candidate,CANDIDATE,t0.1_audit_detector,1,1,1,audit_detector_ocr_layer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=ocr_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,legacy_font_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_legacy_font_candidate,1.0.0,NOT_REVIEWED,,raw_prop=legacy_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,hidden_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_hidden_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=hidden_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,duplicate_text_candidate,CANDIDATE,t0.1_audit_detector,1,4,1,audit_detector_duplicate_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=duplicate_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,devanagari_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_devanagari_candidate,1.0.0,NOT_REVIEWED,,raw_prop=devanagari_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,bilingual_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_bilingual_candidate,1.0.0,NOT_REVIEWED,,raw_prop=bilingual_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,two_column,CANDIDATE,t0.1_audit_detector,1,138,1,audit_detector_two_column,1.0.0,NOT_REVIEWED,,raw_prop=two_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,multi_column,CANDIDATE,t0.1_audit_detector,1,190,1,audit_detector_multi_column,1.0.0,NOT_REVIEWED,,raw_prop=multi_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,table_candidate,CANDIDATE,t0.1_audit_detector,1,383,1,audit_detector_table_candidate,1.0.0,NOT_REVIEWED,,raw_prop=table_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,header_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_header_candidate,1.0.0,NOT_REVIEWED,,raw_prop=header_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,footer_candidate,CANDIDATE,t0.1_audit_detector,1,381,1,audit_detector_footer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=footer_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,toc_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_toc_candidate,1.0.0,NOT_REVIEWED,,raw_prop=toc_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,deep_hierarchy_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_deep_hierarchy_candidate,1.0.0,NOT_REVIEWED,,raw_prop=deep_hierarchy_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,annexure_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_annexure_candidate,1.0.0,NOT_REVIEWED,,raw_prop=annexure_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2017,IDBI Bank Limited,2017,FIT,combined_mdna_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_combined_mdna_candidate,1.0.0,NOT_REVIEWED,,raw_prop=combined_mdna_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,native,CANDIDATE,t0.1_audit_detector,1,342,1,audit_detector_native,1.0.0,NOT_REVIEWED,,raw_prop=native_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,scanned,CANDIDATE,t0.1_audit_detector,1,2,1,audit_detector_scanned,1.0.0,NOT_REVIEWED,,raw_prop=scanned_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,ocr_layer_candidate,CANDIDATE,t0.1_audit_detector,1,1,1,audit_detector_ocr_layer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=ocr_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,legacy_font_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_legacy_font_candidate,1.0.0,NOT_REVIEWED,,raw_prop=legacy_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,hidden_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_hidden_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=hidden_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,duplicate_text_candidate,CANDIDATE,t0.1_audit_detector,1,1,1,audit_detector_duplicate_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=duplicate_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,devanagari_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_devanagari_candidate,1.0.0,NOT_REVIEWED,,raw_prop=devanagari_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,bilingual_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_bilingual_candidate,1.0.0,NOT_REVIEWED,,raw_prop=bilingual_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,two_column,CANDIDATE,t0.1_audit_detector,1,117,1,audit_detector_two_column,1.0.0,NOT_REVIEWED,,raw_prop=two_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,multi_column,CANDIDATE,t0.1_audit_detector,1,194,1,audit_detector_multi_column,1.0.0,NOT_REVIEWED,,raw_prop=multi_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,table_candidate,CANDIDATE,t0.1_audit_detector,1,342,1,audit_detector_table_candidate,1.0.0,NOT_REVIEWED,,raw_prop=table_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,header_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_header_candidate,1.0.0,NOT_REVIEWED,,raw_prop=header_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,footer_candidate,CANDIDATE,t0.1_audit_detector,1,338,1,audit_detector_footer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=footer_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,toc_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_toc_candidate,1.0.0,NOT_REVIEWED,,raw_prop=toc_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,deep_hierarchy_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_deep_hierarchy_candidate,1.0.0,NOT_REVIEWED,,raw_prop=deep_hierarchy_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,annexure_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_annexure_candidate,1.0.0,NOT_REVIEWED,,raw_prop=annexure_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2018,IDBI Bank Limited,2018,FIT,combined_mdna_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_combined_mdna_candidate,1.0.0,NOT_REVIEWED,,raw_prop=combined_mdna_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,native,CANDIDATE,t0.1_audit_detector,1,619,1,audit_detector_native,1.0.0,NOT_REVIEWED,,raw_prop=native_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,scanned,CANDIDATE,t0.1_audit_detector,1,4,1,audit_detector_scanned,1.0.0,NOT_REVIEWED,,raw_prop=scanned_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,ocr_layer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_ocr_layer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=ocr_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,legacy_font_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_legacy_font_candidate,1.0.0,NOT_REVIEWED,,raw_prop=legacy_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,hidden_text_candidate,CANDIDATE,t0.1_audit_detector,1,1,1,audit_detector_hidden_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=hidden_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,duplicate_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_duplicate_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=duplicate_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,devanagari_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_devanagari_candidate,1.0.0,NOT_REVIEWED,,raw_prop=devanagari_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,bilingual_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_bilingual_candidate,1.0.0,NOT_REVIEWED,,raw_prop=bilingual_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,two_column,CANDIDATE,t0.1_audit_detector,1,199,1,audit_detector_two_column,1.0.0,NOT_REVIEWED,,raw_prop=two_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,multi_column,CANDIDATE,t0.1_audit_detector,1,389,1,audit_detector_multi_column,1.0.0,NOT_REVIEWED,,raw_prop=multi_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,table_candidate,CANDIDATE,t0.1_audit_detector,1,598,1,audit_detector_table_candidate,1.0.0,NOT_REVIEWED,,raw_prop=table_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,header_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_header_candidate,1.0.0,NOT_REVIEWED,,raw_prop=header_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,footer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_footer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=footer_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,toc_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_toc_candidate,1.0.0,NOT_REVIEWED,,raw_prop=toc_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,deep_hierarchy_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_deep_hierarchy_candidate,1.0.0,NOT_REVIEWED,,raw_prop=deep_hierarchy_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,annexure_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_annexure_candidate,1.0.0,NOT_REVIEWED,,raw_prop=annexure_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2024,IDBI Bank Limited,2024,FIT,combined_mdna_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_combined_mdna_candidate,1.0.0,NOT_REVIEWED,,raw_prop=combined_mdna_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,native,CANDIDATE,t0.1_audit_detector,1,650,1,audit_detector_native,1.0.0,NOT_REVIEWED,,raw_prop=native_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,scanned,CANDIDATE,t0.1_audit_detector,1,3,1,audit_detector_scanned,1.0.0,NOT_REVIEWED,,raw_prop=scanned_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,ocr_layer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_ocr_layer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=ocr_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,legacy_font_candidate,CANDIDATE,t0.1_audit_detector,1,27,1,audit_detector_legacy_font_candidate,1.0.0,NOT_REVIEWED,,raw_prop=legacy_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,hidden_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_hidden_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=hidden_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,duplicate_text_candidate,CANDIDATE,t0.1_audit_detector,1,1,1,audit_detector_duplicate_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=duplicate_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,devanagari_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_devanagari_candidate,1.0.0,NOT_REVIEWED,,raw_prop=devanagari_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,bilingual_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_bilingual_candidate,1.0.0,NOT_REVIEWED,,raw_prop=bilingual_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,two_column,CANDIDATE,t0.1_audit_detector,1,218,1,audit_detector_two_column,1.0.0,NOT_REVIEWED,,raw_prop=two_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,multi_column,CANDIDATE,t0.1_audit_detector,1,359,1,audit_detector_multi_column,1.0.0,NOT_REVIEWED,,raw_prop=multi_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,table_candidate,CANDIDATE,t0.1_audit_detector,1,630,1,audit_detector_table_candidate,1.0.0,NOT_REVIEWED,,raw_prop=table_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,header_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_header_candidate,1.0.0,NOT_REVIEWED,,raw_prop=header_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,footer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_footer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=footer_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,toc_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_toc_candidate,1.0.0,NOT_REVIEWED,,raw_prop=toc_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,deep_hierarchy_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_deep_hierarchy_candidate,1.0.0,NOT_REVIEWED,,raw_prop=deep_hierarchy_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,annexure_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_annexure_candidate,1.0.0,NOT_REVIEWED,,raw_prop=annexure_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE008A01015_2025,IDBI Bank Limited,2025,FIT,combined_mdna_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_combined_mdna_candidate,1.0.0,NOT_REVIEWED,,raw_prop=combined_mdna_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,native,CANDIDATE,t0.1_audit_detector,1,106,1,audit_detector_native,1.0.0,NOT_REVIEWED,,raw_prop=native_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,scanned,CANDIDATE,t0.1_audit_detector,1,1,1,audit_detector_scanned,1.0.0,NOT_REVIEWED,,raw_prop=scanned_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,ocr_layer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_ocr_layer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=ocr_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,legacy_font_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_legacy_font_candidate,1.0.0,NOT_REVIEWED,,raw_prop=legacy_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,hidden_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_hidden_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=hidden_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,duplicate_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_duplicate_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=duplicate_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,devanagari_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_devanagari_candidate,1.0.0,NOT_REVIEWED,,raw_prop=devanagari_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,bilingual_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_bilingual_candidate,1.0.0,NOT_REVIEWED,,raw_prop=bilingual_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,two_column,CANDIDATE,t0.1_audit_detector,1,68,1,audit_detector_two_column,1.0.0,NOT_REVIEWED,,raw_prop=two_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,multi_column,CANDIDATE,t0.1_audit_detector,1,36,1,audit_detector_multi_column,1.0.0,NOT_REVIEWED,,raw_prop=multi_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,table_candidate,CANDIDATE,t0.1_audit_detector,1,69,1,audit_detector_table_candidate,1.0.0,NOT_REVIEWED,,raw_prop=table_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,header_candidate,CANDIDATE,t0.1_audit_detector,1,77,1,audit_detector_header_candidate,1.0.0,NOT_REVIEWED,,raw_prop=header_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,footer_candidate,CANDIDATE,t0.1_audit_detector,1,12,1,audit_detector_footer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=footer_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,toc_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_toc_candidate,1.0.0,NOT_REVIEWED,,raw_prop=toc_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,deep_hierarchy_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_deep_hierarchy_candidate,1.0.0,NOT_REVIEWED,,raw_prop=deep_hierarchy_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,annexure_candidate,CANDIDATE,t0.1_audit_detector,1,True,1,audit_detector_annexure_candidate,1.0.0,NOT_REVIEWED,,raw_prop=annexure_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2012,Infosys Limited,2012,VALIDATION,combined_mdna_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_combined_mdna_candidate,1.0.0,NOT_REVIEWED,,raw_prop=combined_mdna_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,native,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_native,1.0.0,NOT_REVIEWED,,raw_prop=native_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,scanned,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_scanned,1.0.0,NOT_REVIEWED,,raw_prop=scanned_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,ocr_layer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_ocr_layer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=ocr_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,legacy_font_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_legacy_font_candidate,1.0.0,NOT_REVIEWED,,raw_prop=legacy_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,hidden_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_hidden_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=hidden_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,duplicate_text_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_duplicate_text_candidate,1.0.0,NOT_REVIEWED,,raw_prop=duplicate_text_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,devanagari_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_devanagari_candidate,1.0.0,NOT_REVIEWED,,raw_prop=devanagari_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,bilingual_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_bilingual_candidate,1.0.0,NOT_REVIEWED,,raw_prop=bilingual_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,two_column,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_two_column,1.0.0,NOT_REVIEWED,,raw_prop=two_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,multi_column,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_multi_column,1.0.0,NOT_REVIEWED,,raw_prop=multi_column_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,table_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_table_candidate,1.0.0,NOT_REVIEWED,,raw_prop=table_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,header_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_header_candidate,1.0.0,NOT_REVIEWED,,raw_prop=header_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,footer_candidate,NOT_OBSERVED,t0.1_audit_detector,0,0,0,audit_detector_footer_candidate,1.0.0,NOT_REVIEWED,,raw_prop=footer_candidate_page_count,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,toc_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_toc_candidate,1.0.0,NOT_REVIEWED,,raw_prop=toc_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,deep_hierarchy_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_deep_hierarchy_candidate,1.0.0,NOT_REVIEWED,,raw_prop=deep_hierarchy_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,annexure_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_annexure_candidate,1.0.0,NOT_REVIEWED,,raw_prop=annexure_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
INE009A01021_2013,Infosys Limited,2013,VALIDATION,combined_mdna_candidate,NOT_OBSERVED,t0.1_audit_detector,0,False,0,audit_detector_combined_mdna_candidate,1.0.0,NOT_REVIEWED,,raw_prop=combined_mdna_candidate,NOT_REVIEWED,DERIVED_RECONCILIATION
