company_year_id,company,fiscal_year,discovered,downloaded,historical_url,population_source,population_source_sha256,source_row_or_index,evidence_source,evidence_locator,evidence_temporality,evidence_type,request_status,http_status,exception_type,retry_evidence,timestamp_evidence,invocation_evidence,failure_layer,reason_code,evidence_strength,historical_cause_status,notes
INE119A01028::FY2023,Balrampur Chini Mills Limited,2023,True,False,https://nsearchives.nseindia.com/annual_reports/AR_22523_BALRAMCHIN_2022_2023_26072023221538_07272023070002.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_271,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L271; cohort_reports.jsonl:L746,747,748",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2010,PVR INOX Limited,2010,True,False,https://nsearchives.nseindia.com/annual_reports/AR_PVR_2009_2010_14092010120000.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_274,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L274; cohort_reports.jsonl:L755,756",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=2 (bse:1+nse:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2011,PVR INOX Limited,2011,True,False,https://nsearchives.nseindia.com/annual_reports/AR_PVR_2010_2011_14072011110516.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_275,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L275; cohort_reports.jsonl:L757,758",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=2 (bse:1+nse:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2014,PVR INOX Limited,2014,True,False,https://nsearchives.nseindia.com/annual_reports/AR_5332_PVR_2013_2014_16092014104438.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_278,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L278; cohort_reports.jsonl:L765,766,767",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2015,PVR INOX Limited,2015,True,False,https://nsearchives.nseindia.com/annual_reports/AR_8068_PVR_2014_2015_08092015153906.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_279,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L279; cohort_reports.jsonl:L768,769,770",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2016,PVR INOX Limited,2016,True,False,https://nsearchives.nseindia.com/annual_reports/AR_10642_PVR_2015_2016_08112016150031.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_280,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L280; cohort_reports.jsonl:L771,772,773",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2019,PVR INOX Limited,2019,True,False,https://nsearchives.nseindia.com/annual_reports/AR_14669_PVR_2018_2019_02072019130515_02072019140008.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_283,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L283; cohort_reports.jsonl:L780,781,782",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2020,PVR INOX Limited,2020,True,False,https://nsearchives.nseindia.com/annual_reports/AR_17070_PVR_2019_2020_01092020154148_01092020160004.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_284,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L284; cohort_reports.jsonl:L783,784,785",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2021,PVR INOX Limited,2021,True,False,https://nsearchives.nseindia.com/annual_reports/AR_19199_PVR_2020_2021_02092021182142_09022021190015.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_285,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L285; cohort_reports.jsonl:L786,787,788",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2022,PVR INOX Limited,2022,True,False,https://nsearchives.nseindia.com/annual_reports/AR_20128_PVR_2021_2022_28062022184302_06282022190006.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_286,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L286; cohort_reports.jsonl:L789,790,791",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE191H01014::FY2023,PVR INOX Limited,2023,True,False,https://nsearchives.nseindia.com/annual_reports/AR_23138_PVRINOX_2022_2023_31082023164158_08312023170002.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_287,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L287; cohort_reports.jsonl:L792,793,794",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2010,Welspun Living Limited,2010,True,False,https://nsearchives.nseindia.com/annual_reports/AR_WELSPUNIND_2009_2010_21042011105254.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_290,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L290; cohort_reports.jsonl:L801,802",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=2 (bse:1+nse:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2011,Welspun Living Limited,2011,True,False,https://nsearchives.nseindia.com/annual_reports/AR_WELSPUNIND_2010_2011_15092011092526.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_291,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L291; cohort_reports.jsonl:L803,804",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=2 (bse:1+nse:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2014,Welspun Living Limited,2014,True,False,https://nsearchives.nseindia.com/annual_reports/AR_5530_WELSPUNIND_2013_2014_18092014183402.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_294,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L294; cohort_reports.jsonl:L811,812,813",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2015,Welspun Living Limited,2015,True,False,https://nsearchives.nseindia.com/annual_reports/AR_6940_WELSPUNIND_2014_2015_05082015141134.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_295,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L295; cohort_reports.jsonl:L814,815,816",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2016,Welspun Living Limited,2016,True,False,https://nsearchives.nseindia.com/annual_reports/AR_9156_WELSPUNIND_2015_2016_29072016105118.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_296,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L296; cohort_reports.jsonl:L817,818,819",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2019,Welspun Living Limited,2019,True,False,https://nsearchives.nseindia.com/annual_reports/AR_14979_WELSPUNIND_2018_2019_19072019195414.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_299,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L299; cohort_reports.jsonl:L826,827,828",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2020,Welspun Living Limited,2020,True,False,https://nsearchives.nseindia.com/annual_reports/AR_17585_WELSPUNIND_2019_2020_07092020233618_08092020070006.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_300,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L300; cohort_reports.jsonl:L829,830,831",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2021,Welspun Living Limited,2021,True,False,https://nsearchives.nseindia.com/annual_reports/AR_18683_WELSPUNIND_2020_2021_09082021234601_10082021070003.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_301,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L301; cohort_reports.jsonl:L832,833,834",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2022,Welspun Living Limited,2022,True,False,https://nsearchives.nseindia.com/annual_reports/AR_21213_WELSPUNIND_2021_2022_03092022152342.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_302,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L302; cohort_reports.jsonl:L835,836,837",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE192B01031::FY2023,Welspun Living Limited,2023,True,False,https://nsearchives.nseindia.com/annual_reports/AR_23165_WELSPUNIND_2022_2023_31082023204204_08312023210005.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_303,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L303; cohort_reports.jsonl:L838,839,840",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2010,CEAT Limited,2010,True,False,https://nsearchives.nseindia.com/annual_reports/AR_CEATLTD_2009_2010_18082010121500.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_306,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L306; cohort_reports.jsonl:L847,848",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=2 (bse:1+nse:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2011,CEAT Limited,2011,True,False,https://www.bseindia.com/bseplus/AnnualReport/500878/5008780311.pdf,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_307,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,pm5_stage_table.csv:L307; cohort_reports.jsonl:L849,NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=1 (bse:1); top_src=bse; top_ext=pdf; in_fetch_manifest=NO
INE482A01020::FY2014,CEAT Limited,2014,True,False,https://nsearchives.nseindia.com/annual_reports/AR_4810_CEATLTD_2013_2014_03092014111248.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_310,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L310; cohort_reports.jsonl:L856,857,858",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2015,CEAT Limited,2015,True,False,https://nsearchives.nseindia.com/annual_reports/AR_6761_CEATLTD_2014_2015_28072015170001.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_311,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L311; cohort_reports.jsonl:L859,860,861",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2016,CEAT Limited,2016,True,False,https://nsearchives.nseindia.com/annual_reports/AR_9325_CEATLTD_2015_2016_16082016152630.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_312,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L312; cohort_reports.jsonl:L862,863,864",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2019,CEAT Limited,2019,True,False,https://nsearchives.nseindia.com/annual_reports/AR_14775_CEATLTD_2018_2019_08072019204646.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_315,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L315; cohort_reports.jsonl:L871,872,873",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2020,CEAT Limited,2020,True,False,https://nsearchives.nseindia.com/annual_reports/AR_16777_CEATLTD_2019_2020_18082020232331.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_316,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L316; cohort_reports.jsonl:L874,875,876",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
INE482A01020::FY2021,CEAT Limited,2021,True,False,https://nsearchives.nseindia.com/annual_reports/AR_18800_CEATLTD_2020_2021_20082021221145_20082021230002.zip,reports/pm5_stage_table.csv,30e93b59ac689f00fab182583fb25883322e429be42b4ba14e13a1011b916dc9,pm5_stage_table.csv:row_317,pm5_stage_table.csv; cohort_reports.jsonl; live_store_documents.jsonl,"pm5_stage_table.csv:L317; cohort_reports.jsonl:L877,878,879",NEAR_CONTEMPORANEOUS,HISTORICAL_STAGE_TABLE_AND_DISCOVERY_MANIFEST,REQUEST_NOT_CONFIRMED,NOT_RECORDED,NOT_RECORDED,NONE_RECORDED,DISCOVERY_TIMESTAMP_ONLY,NO_REQUEST_EVIDENCE,UNKNOWN,REASON_CODE_MISSING,UNKNOWN_AFTER_REVIEW,UNKNOWN_AFTER_REVIEW,cands=3 (bse:1+nse:1+screener:1); top_src=nse; top_ext=zip; in_fetch_manifest=NO
