observation_id,company_id,company_name,FY,expected_flag,listing_status,expected_reason,universe_rule_version,era,cap_band,exchange
INE00E101023::FY2016,INE00E101023,Bikaji Foods International Limited,2016,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00E101023::FY2017,INE00E101023,Bikaji Foods International Limited,2017,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00E101023::FY2018,INE00E101023,Bikaji Foods International Limited,2018,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00E101023::FY2019,INE00E101023,Bikaji Foods International Limited,2019,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00E101023::FY2020,INE00E101023,Bikaji Foods International Limited,2020,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
INE00E101023::FY2021,INE00E101023,Bikaji Foods International Limited,2021,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
INE00E101023::FY2022,INE00E101023,Bikaji Foods International Limited,2022,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
INE00E101023::FY2023,INE00E101023,Bikaji Foods International Limited,2023,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E6_BRSR_FY2023-2025,small,both
INE00E101023::FY2024,INE00E101023,Bikaji Foods International Limited,2024,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E6_BRSR_FY2023-2025,small,both
INE00E101023::FY2025,INE00E101023,Bikaji Foods International Limited,2025,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E6_BRSR_FY2023-2025,small,both
INE00FF01025::FY2010,INE00FF01025,Acutaas Chemicals Limited,2010,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E1_pre2013_FY2010-2012,small,both
INE00FF01025::FY2011,INE00FF01025,Acutaas Chemicals Limited,2011,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E1_pre2013_FY2010-2012,small,both
INE00FF01025::FY2012,INE00FF01025,Acutaas Chemicals Limited,2012,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E1_pre2013_FY2010-2012,small,both
INE00FF01025::FY2013,INE00FF01025,Acutaas Chemicals Limited,2013,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E2_BRreport_FY2013-2014,small,both
INE00FF01025::FY2014,INE00FF01025,Acutaas Chemicals Limited,2014,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E2_BRreport_FY2013-2014,small,both
INE00FF01025::FY2015,INE00FF01025,Acutaas Chemicals Limited,2015,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E3_CompaniesAct2013_FY2015,small,both
INE00FF01025::FY2016,INE00FF01025,Acutaas Chemicals Limited,2016,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00FF01025::FY2017,INE00FF01025,Acutaas Chemicals Limited,2017,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00FF01025::FY2018,INE00FF01025,Acutaas Chemicals Limited,2018,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00FF01025::FY2019,INE00FF01025,Acutaas Chemicals Limited,2019,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00FF01025::FY2020,INE00FF01025,Acutaas Chemicals Limited,2020,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
INE00FF01025::FY2021,INE00FF01025,Acutaas Chemicals Limited,2021,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
INE00FF01025::FY2022,INE00FF01025,Acutaas Chemicals Limited,2022,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
INE00FF01025::FY2023,INE00FF01025,Acutaas Chemicals Limited,2023,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E6_BRSR_FY2023-2025,small,both
INE00FF01025::FY2024,INE00FF01025,Acutaas Chemicals Limited,2024,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E6_BRSR_FY2023-2025,small,both
INE00FF01025::FY2025,INE00FF01025,Acutaas Chemicals Limited,2025,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E6_BRSR_FY2023-2025,small,both
INE00LO01017::FY2010,INE00LO01017,Craftsman Automation Limited,2010,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E1_pre2013_FY2010-2012,small,both
INE00LO01017::FY2011,INE00LO01017,Craftsman Automation Limited,2011,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E1_pre2013_FY2010-2012,small,both
INE00LO01017::FY2012,INE00LO01017,Craftsman Automation Limited,2012,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E1_pre2013_FY2010-2012,small,both
INE00LO01017::FY2013,INE00LO01017,Craftsman Automation Limited,2013,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E2_BRreport_FY2013-2014,small,both
INE00LO01017::FY2014,INE00LO01017,Craftsman Automation Limited,2014,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E2_BRreport_FY2013-2014,small,both
INE00LO01017::FY2015,INE00LO01017,Craftsman Automation Limited,2015,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E3_CompaniesAct2013_FY2015,small,both
INE00LO01017::FY2016,INE00LO01017,Craftsman Automation Limited,2016,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00LO01017::FY2017,INE00LO01017,Craftsman Automation Limited,2017,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00LO01017::FY2018,INE00LO01017,Craftsman Automation Limited,2018,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00LO01017::FY2019,INE00LO01017,Craftsman Automation Limited,2019,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E4_IndAS_FY2016-2019,small,both
INE00LO01017::FY2020,INE00LO01017,Craftsman Automation Limited,2020,True,unknown_no_listing_date_in_frozen_master,in_scope,"pm5-v1: cohort_companies.csv (36 firms, cap-band-stratified per tools/select_labelling_cohort.py: 6 large + 8 mid + 10 small + 12 micro) x FY2010-2025 (16 fiscal years, the study range declared in README.md and arpipe/CLAUDE.md: 'FY2010-FY2025'), full Cartesian product. No listing-date-based exclusion is applied: the frozen company master (cohort_companies.csv / companies.csv, arpipe/models.py Company) carries no listing_date field, so a company not yet listed in an early FY is NOT excluded from the denominator (excluding it would require data this snapshot does not have); such company-years surface instead as DISCOVERY-stage losses with REASON_CODE_MISSING, per Section 39's no-denominator-repair rule.",E5_MandatedRatios_FY2020-2022,small,both
