document_id,physical_page,page_count,char_count,word_count,image_area_frac,text_area_frac,n_images,n_columns,orientation,page_width,page_height,kind,script,mojibake_ratio,dpi_estimate,cid_or_broken_text_indicator,u_fffd_indicator_unavailable,render_mode_ocr_layer_indicator,hidden_duplicate_text_indicator,evidence_status
INE119A01028_2012,112,132,1817,274,0.0,0.61,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,113,132,1887,277,0.0,0.5913,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,114,132,1458,219,0.0,0.5256,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,115,132,1768,264,0.0,0.6219,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,116,132,1469,219,0.0,0.5238,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,117,132,2799,446,0.0,0.5813,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,118,132,4468,750,0.0,0.6581,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,119,132,2772,440,0.0,0.615,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,120,132,3527,558,0.0,0.6544,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,121,132,3232,496,0.0,0.6569,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,122,132,3185,489,0.0,0.6356,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,123,132,2890,385,0.0,0.6462,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,124,132,2908,466,0.0,0.5863,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,125,132,2433,486,0.0,0.59,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,126,132,3272,531,0.0362,0.5606,4,1,0,623.6,807.9,digital,latin,0.0,300,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,127,132,228,34,0.0,0.0475,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,128,132,2028,263,0.0,0.49,0,1,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,129,132,0,0,0.0,0.0,0,1,0,623.6,807.9,blank,unknown,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,130,132,1963,270,0.0,0.3969,0,3,0,623.6,807.9,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2012,131,132,204,28,1.0,0.065,1,1,0,623.6,807.9,hybrid,latin,0.0,150,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,0,140,80,10,1.0,0.1275,1,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,1,140,2100,205,1.0,0.2231,11,3,0,618.8,821.5,digital,latin,0.0,150,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,2,140,3173,517,0.0,0.4888,0,1,0,608.9,793.2,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,3,140,3384,535,0.0131,0.4981,1,2,0,608.9,793.2,digital,latin,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,4,140,2713,442,0.0,0.3713,0,2,0,608.9,793.2,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,5,140,4358,696,0.0,0.6531,0,1,0,608.9,793.2,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,6,140,3165,367,0.0,0.6856,0,2,0,608.9,793.2,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,7,140,2707,277,0.0,0.7125,0,3,0,608.9,793.2,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,8,140,2831,440,0.0,0.495,0,1,0,608.9,793.2,digital,latin,0.0,,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,9,140,34,6,0.025,0.0112,1,1,0,608.9,793.2,digital,latin,0.0,42,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,10,140,566,92,1.0,0.2525,1,2,0,608.9,793.2,hybrid,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,11,140,637,105,1.0,0.3262,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,12,140,1421,215,1.0,0.3169,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,13,140,62,9,1.0,0.0737,1,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,14,140,1660,255,1.0,0.3644,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,15,140,4401,709,1.0,0.6019,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,16,140,674,104,1.0,0.1606,45,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,17,140,2866,468,1.0,0.4263,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,18,140,2430,393,1.0,0.3531,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,19,140,35,6,1.0,0.0125,1,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,20,140,1476,229,1.0,0.2825,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,21,140,35,6,1.0,0.0125,1,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,22,140,291,47,1.0,0.1294,132,1,0,608.9,793.2,hybrid,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,23,140,35,6,1.0,0.0125,1,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,24,140,1146,171,1.0,0.2419,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,25,140,35,6,1.0,0.0125,1,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,26,140,1301,199,1.0,0.2737,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,27,140,1713,254,1.0,0.3731,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,28,140,1436,222,1.0,0.6619,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,29,140,2522,338,1.0,0.6581,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,30,140,2064,319,1.0,0.6475,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,31,140,505,82,1.0,0.3175,21,3,0,608.9,793.2,hybrid,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,32,140,891,137,1.0,0.3,6,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,33,140,3433,478,1.0,0.6081,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,34,140,2707,373,1.0,0.4,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,35,140,1093,164,1.0,0.5081,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,36,140,3197,527,1.0,0.5256,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,37,140,4222,680,1.0,0.6275,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,38,140,4103,651,1.0,0.6038,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,39,140,3695,573,1.0,0.6044,3,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,40,140,2755,394,1.0,0.5306,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,41,140,2493,359,1.0,0.6306,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,42,140,1889,275,1.0,0.5619,5,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,43,140,2588,437,1.0,0.5069,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,44,140,2164,340,1.0,0.4562,4,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,45,140,1984,306,1.0,0.4675,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,46,140,2081,325,1.0,0.4994,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,47,140,3376,514,1.0,0.5281,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,48,140,2798,419,1.0,0.4331,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,49,140,2348,356,1.0,0.5731,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,50,140,2556,376,1.0,0.5119,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,51,140,3120,480,1.0,0.5413,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,52,140,613,97,1.0,0.265,259,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,53,140,1863,306,1.0,0.545,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,54,140,2287,336,1.0,0.4931,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,55,140,1455,221,1.0,0.2844,2,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,56,140,2161,331,1.0,0.4512,3,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,57,140,1381,209,1.0,0.3644,2,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,58,140,1688,264,1.0,0.4675,4,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,59,140,92,11,1.0,0.1156,80,1,0,608.9,793.2,scanned,latin,0.0,30,False,UNKNOWN,True,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,60,140,3420,514,1.0,0.5069,6,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,61,140,4322,634,1.0,0.6556,1,1,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,62,140,4234,636,1.0,0.585,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,63,140,2325,330,1.0,0.4894,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,64,140,3168,496,1.0,0.5725,1,3,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,65,140,1224,188,1.0,0.2819,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,66,140,1653,254,1.0,0.3063,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,67,140,2141,296,1.0,0.4319,1,2,0,608.9,793.2,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,68,140,0,0,1.0,0.0,3,1,0,624.7,808.7,scanned,unknown,0.0,100,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,69,140,121,23,1.0,0.0187,320,1,0,625.3,809.5,hybrid,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,70,140,4481,716,1.0,0.6144,11,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,71,140,2263,318,1.0,0.6162,20,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,72,140,2402,328,1.0,0.6425,23,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,73,140,3573,434,1.0,0.6575,9,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,74,140,2994,434,1.0,0.5581,13,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,75,140,4520,680,1.0,0.5988,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,76,140,3278,517,1.0,0.54,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,77,140,3254,525,1.0,0.5112,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,78,140,3889,619,1.0,0.5269,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,79,140,2959,479,1.0,0.6062,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,80,140,2898,441,1.0,0.66,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,81,140,4272,655,1.0,0.655,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,82,140,2986,463,1.0,0.6106,10,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,83,140,2375,341,1.0,0.655,13,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,84,140,3094,466,1.0,0.6312,13,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,85,140,5162,694,1.0,0.66,10,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,86,140,2459,357,1.0,0.595,10,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,87,140,2231,296,1.0,0.66,12,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,88,140,2566,355,1.0,0.6594,13,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,89,140,1980,257,1.0,0.5506,11,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,90,140,2330,306,1.0,0.6581,12,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,91,140,2125,285,1.0,0.66,12,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,92,140,2764,439,1.0,0.5456,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,93,140,3127,501,1.0,0.5531,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,94,140,3409,532,1.0,0.6763,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,95,140,3734,576,1.0,0.6244,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,96,140,2989,436,1.0,0.62,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,97,140,3232,489,1.0,0.6431,12,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,98,140,3198,364,1.0,0.6244,10,2,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,99,140,2707,385,1.0,0.5988,10,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,100,140,2707,522,1.0,0.6156,10,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,101,140,2622,448,0.9825,0.5594,13,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,102,140,2951,467,0.9825,0.6412,14,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,103,140,1555,252,1.0,0.3744,20,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,104,140,4541,693,1.0,0.5969,11,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,105,140,2382,324,1.0,0.6412,18,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,106,140,2701,367,1.0,0.6256,19,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,107,140,3254,381,1.0,0.6631,9,2,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,108,140,3067,447,1.0,0.5975,24,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,109,140,5166,770,1.0,0.6637,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,110,140,4605,706,1.0,0.6288,11,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,111,140,4274,678,1.0,0.6356,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,112,140,5074,811,1.0,0.6581,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,113,140,2970,479,1.0,0.5956,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,114,140,3178,472,1.0,0.6637,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,115,140,4345,662,1.0,0.6606,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,116,140,3434,521,1.0,0.6825,10,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,117,140,2397,342,1.0,0.6606,13,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,118,140,3159,476,1.0,0.6619,13,1,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,119,140,5672,781,1.0,0.6619,10,2,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,120,140,2883,423,1.0,0.6344,11,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,121,140,1946,258,1.0,0.565,12,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
INE119A01028_2013,122,140,2302,312,1.0,0.6412,12,3,0,625.3,809.5,digital,latin,0.0,30,False,UNKNOWN,False,UNKNOWN,OBSERVED+KNOWN_FROM_PRIOR
